,vehicle_id,vehicle_type,nr_of_stops,stopping_station_ids
136,IC2020,IC,11,"[u'008872009', u'008871100', u'008871308', u'008814209', u'008814258', u'008814001', u'008813003', u'008812005', u'008822004', u'008821121', u'008821006']"
137,IC2021,IC,11,"[u'008872009', u'008871100', u'008871308', u'008814209', u'008814258', u'008814001', u'008813003', u'008812005', u'008822004', u'008821121', u'008821006']"
138,IC2028,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
139,IC2029,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
140,IC2030,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
141,IC2031,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
142,IC2033,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
143,IC2034,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
144,IC2035,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
145,IC2036,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
146,IC2037,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
147,IC2038,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
148,IC2039,IC,11,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001', u'008814258', u'008814209', u'008871308', u'008871100', u'008872009']"
149,IC2045,IC,6,"[u'008821006', u'008821121', u'008822004', u'008812005', u'008813003', u'008814001']"
150,IC2104,IC,8,"[u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
151,IC2105,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
152,IC2106,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
153,IC2107,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
154,IC2108,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
155,IC2109,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
156,IC2112,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
157,IC2113,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
158,IC2114,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
159,IC2115,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
160,IC2116,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
161,IC2117,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
162,IC2118,IC,15,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001', u'008200100']"
163,IC2119,IC,14,"[u'008814001', u'008813003', u'008812005', u'008811916', u'008811304', u'008811601', u'008861200', u'008863008', u'008864501', u'008864345', u'008864006', u'008865003', u'008866175', u'008866001']"
164,IC2126,IC,11,"[u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
165,IC2127,IC,14,"[u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
166,IC2128,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
167,IC2129,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
168,IC2130,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
169,IC2131,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
170,IC2132,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
171,IC2133,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
172,IC2136,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
173,IC2137,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
174,IC2138,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
175,IC2139,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
176,IC2140,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
177,IC2141,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
178,IC2142,IC,15,"[u'008200100', u'008866001', u'008866175', u'008865003', u'008864006', u'008864345', u'008864501', u'008863008', u'008861200', u'008811601', u'008811304', u'008811916', u'008812005', u'008813003', u'008814001']"
179,IC2205,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
180,IC2206,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
181,IC2207,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
182,IC2208,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
183,IC2210,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
184,IC2213,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
185,IC2214,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
186,IC2215,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
187,IC2216,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
188,IC2217,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
189,IC2218,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
190,IC2219,IC,17,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005', u'008831112', u'008831138', u'008831310']"
191,IC2220,IC,14,"[u'008892007', u'008893013', u'008893039', u'008893559', u'008895067', u'008895000', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008833209', u'008831401', u'008831005']"
192,IC2227,IC,14,"[u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
193,IC2228,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
194,IC2229,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
195,IC2230,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
196,IC2231,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
197,IC2233,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
198,IC2234,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
199,IC2235,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
200,IC2236,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
201,IC2237,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
202,IC2238,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
203,IC2239,IC,17,"[u'008831310', u'008831138', u'008831112', u'008831005', u'008831401', u'008833209', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895000', u'008895067', u'008893559', u'008893039', u'008893013', u'008892007']"
